filename,sub,accuracy,RT,feature1,feature2,feature3,feature4,feature5,feature6,feature7,targets
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.671,1.009,0.338,0.394,0.447,0.338,0.414,0.527,0.671
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.459,0.338,0.394,0.447,0.338,0.414,0.527,0.671,0.459
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.48,0.394,0.447,0.338,0.414,0.527,0.671,0.459,0.48
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.299,0.447,0.338,0.414,0.527,0.671,0.459,0.48,0.299
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.424,0.338,0.414,0.527,0.671,0.459,0.48,0.299,0.424
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,1.516,0.414,0.527,0.671,0.459,0.48,0.299,0.424,1.516
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.504,0.527,0.671,0.459,0.48,0.299,0.424,1.516,0.504
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.435,0.671,0.459,0.48,0.299,0.424,1.516,0.504,0.435
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.505,0.459,0.48,0.299,0.424,1.516,0.504,0.435,0.505
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.644,0.48,0.299,0.424,1.516,0.504,0.435,0.505,0.644
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.382,0.299,0.424,1.516,0.504,0.435,0.505,0.644,0.382
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.426,0.424,1.516,0.504,0.435,0.505,0.644,0.382,0.426
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.272,1.516,0.504,0.435,0.505,0.644,0.382,0.426,0.272
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,1.682,0.504,0.435,0.505,0.644,0.382,0.426,0.272,1.682
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.329,0.435,0.505,0.644,0.382,0.426,0.272,1.682,0.329
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.618,0.505,0.644,0.382,0.426,0.272,1.682,0.329,0.618
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.591,0.644,0.382,0.426,0.272,1.682,0.329,0.618,0.591
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,1.312,0.382,0.426,0.272,1.682,0.329,0.618,0.591,1.312
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.554,0.426,0.272,1.682,0.329,0.618,0.591,1.312,0.554
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.263,0.272,1.682,0.329,0.618,0.591,1.312,0.554,0.263
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.392,1.682,0.329,0.618,0.591,1.312,0.554,0.263,0.392
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.29,0.329,0.618,0.591,1.312,0.554,0.263,0.392,0.29
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.595,0.618,0.591,1.312,0.554,0.263,0.392,0.29,0.595
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.434,0.591,1.312,0.554,0.263,0.392,0.29,0.595,0.434
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.634,1.312,0.554,0.263,0.392,0.29,0.595,0.434,0.634
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.329,0.554,0.263,0.392,0.29,0.595,0.434,0.634,0.329
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.282,0.263,0.392,0.29,0.595,0.434,0.634,0.329,0.282
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.466,0.392,0.29,0.595,0.434,0.634,0.329,0.282,0.466
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.4,0.29,0.595,0.434,0.634,0.329,0.282,0.466,0.4
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.378,0.595,0.434,0.634,0.329,0.282,0.466,0.4,0.378
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.281,0.434,0.634,0.329,0.282,0.466,0.4,0.378,0.281
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.186,0.634,0.329,0.282,0.466,0.4,0.378,0.281,0.186
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.545,0.329,0.282,0.466,0.4,0.378,0.281,0.186,0.545
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.297,0.282,0.466,0.4,0.378,0.281,0.186,0.545,0.297
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.676,0.466,0.4,0.378,0.281,0.186,0.545,0.297,0.676
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.329,0.4,0.378,0.281,0.186,0.545,0.297,0.676,0.329
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.278,0.378,0.281,0.186,0.545,0.297,0.676,0.329,0.278
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.462,0.281,0.186,0.545,0.297,0.676,0.329,0.278,0.462
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.406,0.186,0.545,0.297,0.676,0.329,0.278,0.462,0.406
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.69,0.545,0.297,0.676,0.329,0.278,0.462,0.406,0.69
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.68,0.297,0.676,0.329,0.278,0.462,0.406,0.69,0.68
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.363,0.676,0.329,0.278,0.462,0.406,0.69,0.68,0.363
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.271,0.329,0.278,0.462,0.406,0.69,0.68,0.363,0.271
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.279,0.278,0.462,0.406,0.69,0.68,0.363,0.271,0.279
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,1,0.55,0.462,0.406,0.69,0.68,0.363,0.271,0.279,0.55
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.173,0.406,0.69,0.68,0.363,0.271,0.279,0.55,0.173
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,1,0,0.256,0.69,0.68,0.363,0.271,0.279,0.55,0.173,0.256
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,0.912,2.375,1.232,1.157,1.107,1.151,1.407,1.041,0.912
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.269,1.232,1.157,1.107,1.151,1.407,1.041,0.912,1.269
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.293,1.157,1.107,1.151,1.407,1.041,0.912,1.269,1.293
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.067,1.107,1.151,1.407,1.041,0.912,1.269,1.293,1.067
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.271,1.151,1.407,1.041,0.912,1.269,1.293,1.067,1.271
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,3.979,1.407,1.041,0.912,1.269,1.293,1.067,1.271,3.979
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,2.287,1.041,0.912,1.269,1.293,1.067,1.271,3.979,2.287
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.147,0.912,1.269,1.293,1.067,1.271,3.979,2.287,1.147
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.706,1.269,1.293,1.067,1.271,3.979,2.287,1.147,1.706
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.663,1.293,1.067,1.271,3.979,2.287,1.147,1.706,1.663
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,4.566,1.067,1.271,3.979,2.287,1.147,1.706,1.663,4.566
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.953,1.271,3.979,2.287,1.147,1.706,1.663,4.566,2.953
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.136,3.979,2.287,1.147,1.706,1.663,4.566,2.953,1.136
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,0.916,2.287,1.147,1.706,1.663,4.566,2.953,1.136,0.916
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.553,1.147,1.706,1.663,4.566,2.953,1.136,0.916,1.553
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.604,1.706,1.663,4.566,2.953,1.136,0.916,1.553,2.604
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,4.128,1.663,4.566,2.953,1.136,0.916,1.553,2.604,4.128
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.7,4.566,2.953,1.136,0.916,1.553,2.604,4.128,1.7
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.313,2.953,1.136,0.916,1.553,2.604,4.128,1.7,2.313
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.589,1.136,0.916,1.553,2.604,4.128,1.7,2.313,1.589
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,0.954,0.916,1.553,2.604,4.128,1.7,2.313,1.589,0.954
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.195,1.553,2.604,4.128,1.7,2.313,1.589,0.954,1.195
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,3.864,2.604,4.128,1.7,2.313,1.589,0.954,1.195,3.864
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.806,4.128,1.7,2.313,1.589,0.954,1.195,3.864,1.806
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.926,1.7,2.313,1.589,0.954,1.195,3.864,1.806,2.926
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,0.989,1.396,1.308,1.381,1.779,2.413,2.1,2.285,0.989
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.742,1.308,1.381,1.779,2.413,2.1,2.285,0.989,1.742
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.304,1.381,1.779,2.413,2.1,2.285,0.989,1.742,1.304
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.618,1.779,2.413,2.1,2.285,0.989,1.742,1.304,1.618
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.135,2.413,2.1,2.285,0.989,1.742,1.304,1.618,1.135
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.803,2.1,2.285,0.989,1.742,1.304,1.618,1.135,1.803
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.796,2.285,0.989,1.742,1.304,1.618,1.135,1.803,2.796
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.317,0.989,1.742,1.304,1.618,1.135,1.803,2.796,1.317
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,2.6,1.742,1.304,1.618,1.135,1.803,2.796,1.317,2.6
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,2.247,1.304,1.618,1.135,1.803,2.796,1.317,2.6,2.247
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.03,1.618,1.135,1.803,2.796,1.317,2.6,2.247,1.03
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.868,1.135,1.803,2.796,1.317,2.6,2.247,1.03,1.868
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.734,1.803,2.796,1.317,2.6,2.247,1.03,1.868,1.734
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.234,2.796,1.317,2.6,2.247,1.03,1.868,1.734,1.234
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.934,1.317,2.6,2.247,1.03,1.868,1.734,1.234,1.934
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,2.169,2.6,2.247,1.03,1.868,1.734,1.234,1.934,2.169
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,3.108,2.247,1.03,1.868,1.734,1.234,1.934,2.169,3.108
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,2.329,1.03,1.868,1.734,1.234,1.934,2.169,3.108,2.329
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.037,1.868,1.734,1.234,1.934,2.169,3.108,2.329,1.037
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.095,1.734,1.234,1.934,2.169,3.108,2.329,1.037,2.095
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.111,1.234,1.934,2.169,3.108,2.329,1.037,2.095,1.111
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.187,1.934,2.169,3.108,2.329,1.037,2.095,1.111,1.187
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.663,2.169,3.108,2.329,1.037,2.095,1.111,1.187,1.663
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,2.209,3.108,2.329,1.037,2.095,1.111,1.187,1.663,2.209
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.16,2.329,1.037,2.095,1.111,1.187,1.663,2.209,1.16
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.131,1.037,2.095,1.111,1.187,1.663,2.209,1.16,1.131
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.976,2.095,1.111,1.187,1.663,2.209,1.16,1.131,1.976
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.355,1.111,1.187,1.663,2.209,1.16,1.131,1.976,1.355
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.036,1.187,1.663,2.209,1.16,1.131,1.976,1.355,1.036
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.087,1.663,2.209,1.16,1.131,1.976,1.355,1.036,2.087
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.265,2.209,1.16,1.131,1.976,1.355,1.036,2.087,1.265
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.088,1.16,1.131,1.976,1.355,1.036,2.087,1.265,1.088
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.251,1.131,1.976,1.355,1.036,2.087,1.265,1.088,2.251
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.431,1.976,1.355,1.036,2.087,1.265,1.088,2.251,1.431
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.422,1.355,1.036,2.087,1.265,1.088,2.251,1.431,1.422
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.501,1.036,2.087,1.265,1.088,2.251,1.431,1.422,1.501
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.19,2.087,1.265,1.088,2.251,1.431,1.422,1.501,1.19
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,0.965,1.265,1.088,2.251,1.431,1.422,1.501,1.19,0.965
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,2.108,1.088,2.251,1.431,1.422,1.501,1.19,0.965,2.108
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.367,2.251,1.431,1.422,1.501,1.19,0.965,2.108,2.367
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,3.235,1.431,1.422,1.501,1.19,0.965,2.108,2.367,3.235
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,2.102,1.422,1.501,1.19,0.965,2.108,2.367,3.235,2.102
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.234,1.501,1.19,0.965,2.108,2.367,3.235,2.102,1.234
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.156,1.19,0.965,2.108,2.367,3.235,2.102,1.234,1.156
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.822,0.965,2.108,2.367,3.235,2.102,1.234,1.156,1.822
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,2.58,2.108,2.367,3.235,2.102,1.234,1.156,1.822,2.58
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.668,2.367,3.235,2.102,1.234,1.156,1.822,2.58,1.668
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.227,3.235,2.102,1.234,1.156,1.822,2.58,1.668,1.227
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.972,2.102,1.234,1.156,1.822,2.58,1.668,1.227,1.972
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.45,1.234,1.156,1.822,2.58,1.668,1.227,1.972,2.45
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.462,1.156,1.822,2.58,1.668,1.227,1.972,2.45,1.462
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.621,1.822,2.58,1.668,1.227,1.972,2.45,1.462,1.621
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.33,2.58,1.668,1.227,1.972,2.45,1.462,1.621,2.33
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.158,1.668,1.227,1.972,2.45,1.462,1.621,2.33,1.158
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.039,1.227,1.972,2.45,1.462,1.621,2.33,1.158,1.039
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.658,1.972,2.45,1.462,1.621,2.33,1.158,1.039,1.658
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.309,2.45,1.462,1.621,2.33,1.158,1.039,1.658,1.309
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.511,1.462,1.621,2.33,1.158,1.039,1.658,1.309,1.511
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,3.462,1.621,2.33,1.158,1.039,1.658,1.309,1.511,3.462
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,3.695,2.33,1.158,1.039,1.658,1.309,1.511,3.462,3.695
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,2.094,1.158,1.039,1.658,1.309,1.511,3.462,3.695,2.094
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.028,1.039,1.658,1.309,1.511,3.462,3.695,2.094,1.028
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,3.631,1.658,1.309,1.511,3.462,3.695,2.094,1.028,3.631
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,3.226,1.309,1.511,3.462,3.695,2.094,1.028,3.631,3.226
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.706,1.511,3.462,3.695,2.094,1.028,3.631,3.226,1.706
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.917,3.462,3.695,2.094,1.028,3.631,3.226,1.706,1.917
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.033,3.695,2.094,1.028,3.631,3.226,1.706,1.917,1.033
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.161,2.094,1.028,3.631,3.226,1.706,1.917,1.033,1.161
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,0.918,1.028,3.631,3.226,1.706,1.917,1.033,1.161,0.918
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.759,3.631,3.226,1.706,1.917,1.033,1.161,0.918,2.759
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.119,3.226,1.706,1.917,1.033,1.161,0.918,2.759,1.119
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,0.916,1.706,1.917,1.033,1.161,0.918,2.759,1.119,0.916
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.375,1.917,1.033,1.161,0.918,2.759,1.119,0.916,2.375
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.166,1.033,1.161,0.918,2.759,1.119,0.916,2.375,2.166
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.223,1.161,0.918,2.759,1.119,0.916,2.375,2.166,2.223
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.107,0.918,2.759,1.119,0.916,2.375,2.166,2.223,1.107
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,2.405,2.759,1.119,0.916,2.375,2.166,2.223,1.107,2.405
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,1.579,1.119,0.916,2.375,2.166,2.223,1.107,2.405,1.579
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,3.554,0.916,2.375,2.166,2.223,1.107,2.405,1.579,3.554
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,1.119,2.375,2.166,2.223,1.107,2.405,1.579,3.554,1.119
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,0.989,2.166,2.223,1.107,2.405,1.579,3.554,1.119,0.989
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,3.032,2.223,1.107,2.405,1.579,3.554,1.119,0.989,3.032
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,2.885,1.107,2.405,1.579,3.554,1.119,0.989,3.032,2.885
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,1,2.176,2.405,1.579,3.554,1.119,0.989,3.032,2.885,2.176
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,2,0,2.884,1.579,3.554,1.119,0.989,3.032,2.885,2.176,2.884
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.458,1.071,0.731,0.549,0.603,0.382,0.588,0.81,0.458
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,1,0.407,0.731,0.549,0.603,0.382,0.588,0.81,0.458,0.407
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,1,0.642,0.549,0.603,0.382,0.588,0.81,0.458,0.407,0.642
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.421,0.603,0.382,0.588,0.81,0.458,0.407,0.642,0.421
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.499,0.382,0.588,0.81,0.458,0.407,0.642,0.421,0.499
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,1,0.641,0.588,0.81,0.458,0.407,0.642,0.421,0.499,0.641
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.368,0.81,0.458,0.407,0.642,0.421,0.499,0.641,0.368
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.513,0.458,0.407,0.642,0.421,0.499,0.641,0.368,0.513
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.429,0.407,0.642,0.421,0.499,0.641,0.368,0.513,0.429
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.496,0.642,0.421,0.499,0.641,0.368,0.513,0.429,0.496
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.831,0.421,0.499,0.641,0.368,0.513,0.429,0.496,0.831
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.335,0.499,0.641,0.368,0.513,0.429,0.496,0.831,0.335
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,1,0.995,0.641,0.368,0.513,0.429,0.496,0.831,0.335,0.995
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.363,0.368,0.513,0.429,0.496,0.831,0.335,0.995,0.363
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,1,0.559,0.513,0.429,0.496,0.831,0.335,0.995,0.363,0.559
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,1,0.787,0.429,0.496,0.831,0.335,0.995,0.363,0.559,0.787
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,1,1.0,0.496,0.831,0.335,0.995,0.363,0.559,0.787,1.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.338,0.831,0.335,0.995,0.363,0.559,0.787,1.0,0.338
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.918,0.335,0.995,0.363,0.559,0.787,1.0,0.338,0.918
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,1,1.979,0.995,0.363,0.559,0.787,1.0,0.338,0.918,1.979
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,1.651,0.363,0.559,0.787,1.0,0.338,0.918,1.979,1.651
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,1,0.868,0.559,0.787,1.0,0.338,0.918,1.979,1.651,0.868
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.531,0.787,1.0,0.338,0.918,1.979,1.651,0.868,0.531
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,1,0.495,1.0,0.338,0.918,1.979,1.651,0.868,0.531,0.495
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.394,0.338,0.918,1.979,1.651,0.868,0.531,0.495,0.394
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,1,0.467,0.918,1.979,1.651,0.868,0.531,0.495,0.394,0.467
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.88,1.979,1.651,0.868,0.531,0.495,0.394,0.467,0.88
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.462,1.651,0.868,0.531,0.495,0.394,0.467,0.88,0.462
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,1,0.622,0.868,0.531,0.495,0.394,0.467,0.88,0.462,0.622
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,0,0.339,0.531,0.495,0.394,0.467,0.88,0.462,0.622,0.339
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,2,1,0.36,0.495,0.394,0.467,0.88,0.462,0.622,0.339,0.36
